2025-01-04 19:35:57,861 - WARNING: Sound achievement not found
2025-01-04 21:40:13,339 - WARNING: Sound achievement not found
2025-01-04 21:42:22,642 - WARNING: Sound achievement not found
2025-01-04 22:31:29,953 - WARNING: Sound achievement not found
2025-01-04 22:42:12,774 - WARNING: Sound achievement not found
2025-01-04 22:44:47,597 - WARNING: Sound achievement not found
2025-01-04 22:46:51,705 - WARNING: Sound achievement not found
2025-01-06 00:55:35,438 - WARNING: Sound achievement not found
2025-01-06 00:57:12,112 - WARNING: Sound achievement not found
2025-01-06 00:58:50,713 - WARNING: Sound achievement not found
2025-01-06 01:01:19,661 - WARNING: Sound achievement not found
2025-01-07 11:17:19,277 - WARNING: Sound achievement not found
2025-01-07 11:22:25,913 - WARNING: Sound achievement not found
2025-01-07 11:48:14,471 - WARNING: Sound achievement not found
2025-01-07 11:49:25,691 - WARNING: Sound achievement not found
2025-01-07 11:57:00,380 - WARNING: Sound achievement not found
2025-01-07 11:58:09,842 - WARNING: Sound achievement not found
2025-01-07 11:59:49,826 - WARNING: Sound achievement not found
2025-01-07 12:12:39,176 - WARNING: Sound achievement not found
2025-01-07 12:24:34,959 - WARNING: Sound achievement not found
2025-01-07 12:45:18,800 - WARNING: Sound achievement not found
2025-01-07 12:47:02,891 - WARNING: Sound achievement not found
2025-01-07 12:57:20,069 - WARNING: Sound achievement not found
2025-01-07 15:14:21,143 - WARNING: Sound achievement not found
2025-01-07 15:24:20,399 - WARNING: Sound achievement not found
2025-01-07 15:29:37,100 - INFO: Checking collision for head position: (460, 300)
2025-01-07 15:29:37,301 - INFO: Checking collision for head position: (480, 300)
2025-01-07 15:29:37,502 - INFO: Checking collision for head position: (500, 300)
2025-01-07 15:29:37,702 - INFO: Checking collision for head position: (520, 300)
2025-01-07 15:29:37,902 - INFO: Checking collision for head position: (540, 300)
2025-01-07 15:29:38,103 - INFO: Checking collision for head position: (560, 300)
2025-01-07 15:29:38,304 - INFO: Checking collision for head position: (560, 280)
2025-01-07 15:29:38,505 - INFO: Checking collision for head position: (560, 260)
2025-01-07 15:29:38,706 - INFO: Checking collision for head position: (560, 240)
2025-01-07 15:29:38,907 - INFO: Checking collision for head position: (580, 240)
2025-01-07 15:29:39,108 - INFO: Checking collision for head position: (600, 240)
2025-01-07 15:29:39,309 - INFO: Checking collision for head position: (620, 240)
2025-01-07 15:29:39,509 - INFO: Checking collision for head position: (640, 240)
2025-01-07 15:29:39,710 - INFO: Checking collision for head position: (660, 240)
2025-01-07 15:29:39,910 - INFO: Checking collision for head position: (680, 240)
2025-01-07 15:29:40,111 - INFO: Checking collision for head position: (700, 240)
2025-01-07 15:29:40,312 - INFO: Checking collision for head position: (720, 240)
2025-01-07 15:29:40,511 - INFO: Checking collision for head position: (740, 240)
2025-01-07 15:30:02,865 - WARNING: Sound achievement not found
2025-01-07 15:30:02,866 - INFO: Checking collision for head position: (420, 300)
2025-01-07 15:30:03,061 - INFO: Checking collision for head position: (440, 300)
2025-01-07 15:30:03,263 - INFO: Checking collision for head position: (460, 300)
2025-01-07 15:30:03,463 - INFO: Checking collision for head position: (480, 300)
2025-01-07 15:30:03,664 - INFO: Checking collision for head position: (500, 300)
2025-01-07 15:30:03,864 - INFO: Checking collision for head position: (520, 300)
2025-01-07 15:30:04,063 - INFO: Checking collision for head position: (540, 300)
2025-01-07 15:30:04,264 - INFO: Checking collision for head position: (560, 300)
2025-01-07 15:30:04,465 - INFO: Checking collision for head position: (580, 300)
2025-01-07 15:30:04,682 - INFO: Checking collision for head position: (600, 300)
2025-01-07 15:30:04,866 - INFO: Checking collision for head position: (620, 300)
2025-01-07 15:30:05,067 - INFO: Checking collision for head position: (640, 300)
2025-01-07 15:30:05,267 - INFO: Checking collision for head position: (660, 300)
2025-01-07 15:30:05,468 - INFO: Checking collision for head position: (680, 300)
2025-01-07 15:30:05,668 - INFO: Checking collision for head position: (700, 300)
2025-01-07 15:30:05,870 - INFO: Checking collision for head position: (720, 300)
2025-01-07 15:30:06,072 - INFO: Checking collision for head position: (720, 280)
2025-01-07 15:30:06,273 - INFO: Checking collision for head position: (720, 260)
2025-01-07 15:30:06,473 - INFO: Checking collision for head position: (720, 240)
2025-01-07 15:30:06,673 - INFO: Checking collision for head position: (720, 220)
2025-01-07 15:30:06,874 - INFO: Checking collision for head position: (720, 200)
2025-01-07 15:30:07,075 - INFO: Checking collision for head position: (720, 180)
2025-01-07 15:30:07,276 - INFO: Checking collision for head position: (720, 160)
2025-01-07 15:30:07,477 - INFO: Checking collision for head position: (720, 140)
2025-01-07 15:30:07,678 - INFO: Checking collision for head position: (720, 120)
2025-01-07 15:30:07,879 - INFO: Checking collision for head position: (720, 100)
2025-01-07 15:30:08,080 - INFO: Checking collision for head position: (720, 80)
2025-01-07 15:30:08,280 - INFO: Checking collision for head position: (720, 60)
2025-01-07 15:30:08,480 - INFO: Checking collision for head position: (720, 40)
2025-01-07 15:30:08,682 - INFO: Checking collision for head position: (720, 20)
2025-01-07 15:30:08,882 - INFO: Checking collision for head position: (720, 0)
2025-01-07 15:30:09,084 - INFO: Checking collision for head position: (700, 0)
2025-01-07 15:30:09,283 - INFO: Checking collision for head position: (680, 0)
2025-01-07 15:30:09,484 - INFO: Checking collision for head position: (660, 0)
2025-01-07 15:30:09,684 - INFO: Checking collision for head position: (640, 0)
2025-01-07 15:30:09,885 - INFO: Checking collision for head position: (620, 0)
2025-01-07 15:30:10,085 - INFO: Checking collision for head position: (600, 0)
2025-01-07 15:30:10,285 - INFO: Checking collision for head position: (580, 0)
2025-01-07 15:30:10,485 - INFO: Checking collision for head position: (560, 0)
2025-01-07 15:30:10,686 - INFO: Checking collision for head position: (540, 0)
2025-01-07 15:30:10,888 - INFO: Checking collision for head position: (520, 0)
2025-01-07 15:30:11,088 - INFO: Checking collision for head position: (500, 0)
2025-01-07 15:30:11,289 - INFO: Checking collision for head position: (480, 0)
2025-01-07 15:30:11,489 - INFO: Checking collision for head position: (460, 0)
2025-01-07 15:30:11,689 - INFO: Checking collision for head position: (440, 0)
2025-01-07 15:30:11,891 - INFO: Checking collision for head position: (420, 0)
2025-01-07 15:30:12,092 - INFO: Checking collision for head position: (400, 0)
2025-01-07 15:30:12,293 - INFO: Checking collision for head position: (380, 0)
2025-01-07 15:30:12,493 - INFO: Checking collision for head position: (360, 0)
2025-01-07 15:30:12,694 - INFO: Checking collision for head position: (340, 0)
2025-01-07 15:30:12,894 - INFO: Checking collision for head position: (320, 0)
2025-01-07 15:30:13,095 - INFO: Checking collision for head position: (300, 0)
2025-01-07 15:30:13,296 - INFO: Checking collision for head position: (280, 0)
2025-01-07 15:30:13,497 - INFO: Checking collision for head position: (260, 0)
2025-01-07 15:30:13,678 - INFO: Checking collision for head position: (240, 0)
2025-01-07 15:30:13,859 - INFO: Checking collision for head position: (240, 20)
2025-01-07 15:30:14,041 - INFO: Checking collision for head position: (240, 40)
2025-01-07 15:30:14,222 - INFO: Checking collision for head position: (240, 60)
2025-01-07 15:30:14,404 - INFO: Checking collision for head position: (240, 80)
2025-01-07 15:30:14,585 - INFO: Checking collision for head position: (240, 100)
2025-01-07 15:30:14,767 - INFO: Checking collision for head position: (240, 120)
2025-01-07 15:30:14,948 - INFO: Checking collision for head position: (240, 140)
2025-01-07 15:30:15,130 - INFO: Checking collision for head position: (240, 160)
2025-01-07 15:30:15,312 - INFO: Checking collision for head position: (240, 180)
2025-01-07 15:30:15,493 - INFO: Checking collision for head position: (240, 200)
2025-01-07 15:30:15,674 - INFO: Checking collision for head position: (240, 220)
2025-01-07 15:30:15,856 - INFO: Checking collision for head position: (240, 240)
2025-01-07 15:30:16,038 - INFO: Checking collision for head position: (240, 260)
2025-01-07 15:30:16,220 - INFO: Checking collision for head position: (240, 280)
2025-01-07 15:30:16,402 - INFO: Checking collision for head position: (240, 300)
2025-01-07 15:30:16,583 - INFO: Checking collision for head position: (240, 320)
2025-01-07 15:30:16,765 - INFO: Checking collision for head position: (240, 340)
2025-01-07 15:30:16,947 - INFO: Checking collision for head position: (240, 360)
2025-01-07 15:30:17,129 - INFO: Checking collision for head position: (240, 380)
2025-01-07 15:30:17,311 - INFO: Checking collision for head position: (240, 400)
2025-01-07 15:30:17,493 - INFO: Checking collision for head position: (240, 420)
2025-01-07 15:30:17,674 - INFO: Checking collision for head position: (240, 440)
2025-01-07 15:30:17,856 - INFO: Checking collision for head position: (240, 460)
2025-01-07 15:30:18,038 - INFO: Checking collision for head position: (240, 480)
2025-01-07 15:30:18,220 - INFO: Checking collision for head position: (240, 500)
2025-01-07 15:30:18,401 - INFO: Checking collision for head position: (240, 520)
2025-01-07 15:30:18,582 - INFO: Checking collision for head position: (240, 540)
2025-01-07 15:30:18,764 - INFO: Checking collision for head position: (240, 560)
2025-01-07 15:30:18,946 - INFO: Checking collision for head position: (260, 560)
2025-01-07 15:30:19,127 - INFO: Checking collision for head position: (280, 560)
2025-01-07 15:30:19,308 - INFO: Checking collision for head position: (300, 560)
2025-01-07 15:30:19,489 - INFO: Checking collision for head position: (320, 560)
2025-01-07 15:30:19,670 - INFO: Checking collision for head position: (340, 560)
2025-01-07 15:30:19,852 - INFO: Checking collision for head position: (360, 560)
2025-01-07 15:30:20,034 - INFO: Checking collision for head position: (380, 560)
2025-01-07 15:30:20,216 - INFO: Checking collision for head position: (400, 560)
2025-01-07 15:30:20,398 - INFO: Checking collision for head position: (420, 560)
2025-01-07 15:30:20,580 - INFO: Checking collision for head position: (440, 560)
2025-01-07 15:30:20,761 - INFO: Checking collision for head position: (460, 560)
2025-01-07 15:30:20,943 - INFO: Checking collision for head position: (480, 560)
2025-01-07 15:30:21,125 - INFO: Checking collision for head position: (500, 560)
2025-01-07 15:30:21,307 - INFO: Checking collision for head position: (520, 560)
2025-01-07 15:30:21,488 - INFO: Checking collision for head position: (540, 560)
2025-01-07 15:30:21,671 - INFO: Checking collision for head position: (560, 560)
2025-01-07 15:30:21,853 - INFO: Checking collision for head position: (580, 560)
2025-01-07 15:30:22,034 - INFO: Checking collision for head position: (600, 560)
2025-01-07 15:30:22,216 - INFO: Checking collision for head position: (620, 560)
2025-01-07 15:30:22,398 - INFO: Checking collision for head position: (640, 560)
2025-01-07 15:30:22,580 - INFO: Checking collision for head position: (640, 540)
2025-01-07 15:30:22,762 - INFO: Checking collision for head position: (640, 520)
2025-01-07 15:30:22,929 - INFO: Checking collision for head position: (640, 500)
2025-01-07 15:30:23,095 - INFO: Checking collision for head position: (640, 480)
2025-01-07 15:30:23,261 - INFO: Checking collision for head position: (640, 460)
2025-01-07 15:30:23,428 - INFO: Checking collision for head position: (640, 440)
2025-01-07 15:30:23,594 - INFO: Checking collision for head position: (660, 440)
2025-01-07 15:30:23,761 - INFO: Checking collision for head position: (680, 440)
2025-01-07 15:30:23,928 - INFO: Checking collision for head position: (700, 440)
2025-01-07 15:30:24,094 - INFO: Checking collision for head position: (720, 440)
2025-01-07 15:30:24,260 - INFO: Checking collision for head position: (740, 440)
2025-01-07 15:30:24,427 - INFO: Checking collision for head position: (760, 440)
2025-01-07 15:30:24,593 - INFO: Checking collision for head position: (760, 420)
2025-01-07 15:30:24,760 - INFO: Checking collision for head position: (760, 400)
2025-01-07 15:30:24,926 - INFO: Checking collision for head position: (760, 380)
2025-01-07 15:30:25,092 - INFO: Checking collision for head position: (760, 360)
2025-01-07 15:30:25,258 - INFO: Checking collision for head position: (760, 340)
2025-01-07 15:30:25,424 - INFO: Checking collision for head position: (760, 320)
2025-01-07 15:30:25,590 - INFO: Checking collision for head position: (760, 300)
2025-01-07 15:30:25,756 - INFO: Checking collision for head position: (760, 280)
2025-01-07 15:30:25,923 - INFO: Checking collision for head position: (760, 260)
2025-01-07 15:30:26,090 - INFO: Checking collision for head position: (760, 240)
2025-01-07 15:30:26,256 - INFO: Checking collision for head position: (760, 220)
2025-01-07 15:30:26,423 - INFO: Checking collision for head position: (760, 200)
2025-01-07 15:30:26,589 - INFO: Checking collision for head position: (760, 180)
2025-01-07 15:30:26,756 - INFO: Checking collision for head position: (760, 160)
2025-01-07 15:30:26,923 - INFO: Checking collision for head position: (760, 140)
2025-01-07 15:30:27,089 - INFO: Checking collision for head position: (760, 120)
2025-01-07 15:30:27,256 - INFO: Checking collision for head position: (760, 100)
2025-01-07 15:30:27,423 - INFO: Checking collision for head position: (760, 80)
2025-01-07 15:30:27,590 - INFO: Checking collision for head position: (760, 60)
2025-01-07 15:30:27,756 - INFO: Checking collision for head position: (760, 40)
2025-01-07 15:30:27,923 - INFO: Checking collision for head position: (760, 20)
2025-01-07 15:30:28,089 - INFO: Checking collision for head position: (740, 20)
2025-01-07 15:30:28,256 - INFO: Checking collision for head position: (720, 20)
2025-01-07 15:30:28,422 - INFO: Checking collision for head position: (700, 20)
2025-01-07 15:30:28,576 - INFO: Checking collision for head position: (680, 20)
2025-01-07 15:30:28,730 - INFO: Checking collision for head position: (660, 20)
2025-01-07 15:30:28,884 - INFO: Checking collision for head position: (640, 20)
2025-01-07 15:30:29,038 - INFO: Checking collision for head position: (620, 20)
2025-01-07 15:30:29,192 - INFO: Checking collision for head position: (600, 20)
2025-01-07 15:30:29,346 - INFO: Checking collision for head position: (580, 20)
2025-01-07 15:30:29,500 - INFO: Checking collision for head position: (560, 20)
2025-01-07 15:30:29,653 - INFO: Checking collision for head position: (560, 40)
2025-01-07 15:30:29,806 - INFO: Checking collision for head position: (560, 60)
2025-01-07 15:30:29,924 - INFO: Checking collision for head position: (560, 80)
2025-01-07 15:30:30,041 - INFO: Checking collision for head position: (560, 100)
2025-01-07 15:30:30,159 - INFO: Checking collision for head position: (560, 120)
2025-01-07 15:30:30,276 - INFO: Checking collision for head position: (560, 140)
2025-01-07 15:30:30,395 - INFO: Checking collision for head position: (560, 160)
2025-01-07 15:30:30,513 - INFO: Checking collision for head position: (560, 180)
2025-01-07 15:30:30,630 - INFO: Checking collision for head position: (560, 200)
2025-01-07 15:30:30,747 - INFO: Checking collision for head position: (560, 220)
2025-01-07 15:30:30,865 - INFO: Checking collision for head position: (560, 240)
2025-01-07 15:30:30,982 - INFO: Checking collision for head position: (560, 260)
2025-01-07 15:30:31,099 - INFO: Checking collision for head position: (560, 280)
2025-01-07 15:30:31,217 - INFO: Checking collision for head position: (560, 300)
2025-01-07 15:30:31,335 - INFO: Checking collision for head position: (580, 300)
2025-01-07 15:30:31,453 - INFO: Checking collision for head position: (600, 300)
2025-01-07 15:30:31,570 - INFO: Checking collision for head position: (620, 300)
2025-01-07 15:30:31,689 - INFO: Checking collision for head position: (620, 320)
2025-01-07 15:30:31,806 - INFO: Checking collision for head position: (620, 340)
2025-01-07 15:30:31,925 - INFO: Checking collision for head position: (620, 360)
2025-01-07 15:30:32,042 - INFO: Checking collision for head position: (620, 380)
2025-01-07 15:30:32,159 - INFO: Checking collision for head position: (620, 400)
2025-01-07 15:30:32,277 - INFO: Checking collision for head position: (620, 420)
2025-01-07 15:30:32,394 - INFO: Checking collision for head position: (620, 440)
2025-01-07 15:30:32,512 - INFO: Checking collision for head position: (620, 460)
2025-01-07 15:30:32,630 - INFO: Checking collision for head position: (620, 480)
